source,method,metric,kind,n,value,observed_std,ci_low,ci_high,n_draws,combo_id,cohort,cancer,cancer_prefix,norm,model,off_aug,batch,data_type,model_type,title
real,LOGIS,f1_score,observed,20.0,0.6613333333333333,0.1405070184091251,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,67.83838383838383,0.699210858552135,,0.6970335046759235,0.7013882124283466,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,68.58585858585859,0.69978501175612,,0.6976345387919246,0.7019354847203153,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,69.33333333333334,0.7003529393126371,,0.6982185948955743,0.7024872837296999,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,70.08080808080808,0.700914774764243,,0.6988073112592796,0.7030222382692064,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,70.82828282828282,0.7014706474024877,,0.699384688627151,0.7035566061778243,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,71.57575757575758,0.7020206824463457,,0.6999562284005056,0.7040851364921858,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,72.32323232323233,0.7025650012116103,,0.7005220518957048,0.7046079505275157,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,73.07070707070707,0.7031037212714466,,0.7010822766851911,0.7051251658577021,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,73.81818181818181,0.7036369566086194,,0.7016370167518798,0.7056368964653589,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,74.56565656565657,0.7041648177603861,,0.7021810064508155,0.7061486290699567,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,75.31313131313132,0.7046874119558879,,0.702725105375916,0.7066497185358598,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,76.06060606060606,0.7052048432468041,,0.7032640413965566,0.7071456450970516,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,76.8080808080808,0.7057172126317539,,0.703792539328774,0.7076418859347339,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,77.55555555555556,0.7062246181745593,,0.7043214496012369,0.7081277867478817,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,78.30303030303031,0.7067271551168233,,0.7048401150907535,0.708614195142893,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,79.05050505050505,0.707224915985222,,0.7053593806889429,0.709090451281501,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,79.79797979797979,0.7077179906936806,,0.7058632077619725,0.7095727736253886,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,80.54545454545455,0.7082064666409167,,0.7063731884389717,0.7100397448428617,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,81.2929292929293,0.7086904288032656,,0.7068732791485468,0.7105075784579844,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,82.04040404040404,0.7091699598234413,,0.7073689387158854,0.7109709809309973,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,82.78787878787878,0.7096451400952049,,0.7078602475349058,0.7114300326555039,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,83.53535353535354,0.7101160478443092,,0.7083472838312777,0.7118848118573406,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,84.28282828282829,0.710582759205522,,0.7088301237396981,0.712335394671346,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,85.03030303030303,0.71104534829675,,0.7093088413779857,0.7127818552155144,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,85.77777777777779,0.7115038872895525,,0.7097835089182222,0.7132242656608828,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,86.52525252525253,0.7119584464765865,,0.71024882047003,0.7136680724831429,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,87.27272727272728,0.7124090943364934,,0.7107209730595214,0.7140972156134653,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,88.02020202020202,0.7128558975955173,,0.7111785286834817,0.7145332665075528,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,88.76767676767678,0.7132989212870768,,0.71163230473981,0.7149655378343437,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,89.51515151515152,0.7137382288083245,,0.7120931169907015,0.7153833406259474,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,90.26262626262627,0.7141738819746024,,0.7125395225218581,0.7158082414273467,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,91.01010101010101,0.7146059410717669,,0.7129877101662022,0.7162241719773316,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,91.75757575757576,0.7150344649060969,,0.7134216101828812,0.7166473196293126,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,92.5050505050505,0.7154595108524404,,0.713862784676542,0.7170562370283389,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,93.25252525252526,0.7158811349001439,,0.7143005372713792,0.7174617325289087,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,f1_score,fitted,94.0,0.7162993916973903,,0.7147295464336118,0.7178692369611689,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,observed,20.0,0.67,0.13509256086106297,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,observed,27.0,0.6466666666666667,0.04422166387140538,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,observed,33.0,0.6447619047619048,0.08043250434433863,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,observed,40.0,0.655,0.09420721840708388,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,observed,47.0,0.7035555555555556,0.08410164338318894,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,observed,54.0,0.6949090909090909,0.05377332282771713,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,observed,60.0,0.73,0.05700877125495688,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,observed,67.0,0.6595604395604395,0.030088626485550714,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,observed,74.0,0.7257142857142858,0.050753952740854216,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,observed,81.0,0.693529411764706,0.0342381871629853,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,observed,87.0,0.7122875816993464,0.032814753774393,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,observed,94.0,0.7326315789473684,0.026297589547946858,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,20.0,0.6443858694754283,,0.6396300439801981,0.6491416949706585,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,20.747474747474747,0.6461152750124199,,0.6415289837968369,0.650701566228003,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,21.494949494949495,0.6477834427427638,,0.6433549848880159,0.6522119005975117,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,22.242424242424242,0.6493945608912952,,0.6451162869994687,0.6536728347831218,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,22.98989898989899,0.6509524022079916,,0.6468127247717005,0.6550920796442826,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,23.737373737373737,0.652460377165994,,0.6484516467862155,0.6564691075457726,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,24.484848484848484,0.6539215789087223,,0.6500360327769711,0.6578071250404735,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,25.232323232323232,0.6553388214357483,,0.6515688101529717,0.6591088327185248,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,25.97979797979798,0.6567146722120754,,0.6530525463797948,0.6603767980443559,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,26.727272727272727,0.6580514801507036,,0.6544894769606651,0.6616134833407421,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,27.474747474747474,0.6593513997343905,,0.6558855810773951,0.6628172183913859,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,28.22222222222222,0.6606164118985589,,0.6572430664845341,0.6639897573125837,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,28.96969696969697,0.6618483421839869,,0.6585635886089858,0.665133095758988,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,29.717171717171716,0.6630488765762266,,0.6598449520317499,0.6662528011207033,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,30.464646464646464,0.6642195753771034,,0.66109659327329,0.6673425574809169,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,31.21212121212121,0.6653618853943897,,0.6623158509165661,0.6684079198722133,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,31.95959595959596,0.6664771506886495,,0.6635004144387467,0.6694538869385523,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,32.707070707070706,0.6675666220774872,,0.6646591840552503,0.6704740600997241,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,33.45454545454545,0.6686314655653973,,0.665789557775771,0.6714733733550237,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,34.2020202020202,0.6696727698424354,,0.6668925108820498,0.672453028802821,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,34.94949494949495,0.6706915529716468,,0.6679690614359726,0.6734140445073211,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,35.696969696969695,0.6716887683689663,,0.6690240442580293,0.6743534924799033,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,36.44444444444444,0.6726653101632678,,0.6700544720723628,0.6752761482541728,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,37.1919191919192,0.6736220180121393,,0.6710611845373329,0.6761828514869457,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,37.93939393939394,0.6745596814385522,,0.6720527339843844,0.67706662889272,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,38.68686868686869,0.6754790437441045,,0.6730222143153566,0.6779358731728524,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,39.43434343434343,0.6763808055480354,,0.6739702127413583,0.6787913983547125,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
real,LOGIS,accuracy,fitted,40.18181818181819,0.6772656279936768,,0.6748973904042005,0.6796338655831532,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-200
